fa se'a nai le cifnu cu cadzu	The infant walks but not by himself.
oi se'i mi pu srera	Oh, I made a mistake.
oi se'i nai da spofu botpi bu'u lo loldi	Someone would be discontented, there is a broken bottle on the floor.
se'o do ba snada	I have a feeling you will succeed.
lo sefta be lo najnimre cu xutla	The orange has a soft surface.
sei mi morji do sampla	As I remember, you are a programmer.
sei mi bebna le zarci cu se stuzi lo drata	Silly me, the store is in another place.
lo vi finpe ca seksi lo ka punji lo sovda vau lo ka fetsi	This fish demonstrates its female sexuality by laying eggs.
do seksi lo ka se asna vau lo ka ninmu	You took a sexy feminine pose.
le tigni cu seksi lo ka dasni lo tordu skaci vau lo ka ninmu	The actor shows her female sexuality by wearing a short skirt.
lo ka dunda vau selbri lu mi dunda ti do li'u mi ce'o ti ce'o do	"Give" is the main verb of the clause "I give this to you" that has sequential places "I","this","you".
zo mlatu selbrivla	"mlatu" is a selbrivla.
mu'o nai ro selci be lo xadni cu cmima pa lo so'i klesi	Furthermore, each cell in the body belongs to one out of many classes.
le gerku cu selfu mi lo ka bevri lo cutci	The dog serves me by bringing shoes.
gau ko ganlo fa lo moklu be do ca lo nu do senci ja kafke	Cover your mouth when you sneeze or cough.
mi senpi lo du'u ba carvi	I doubt if it will rain.
lo jalge ca'o se senpi	The result is still in doubt.
ti senta lo spati lo cmana ce lo vacri	This is a layer of plants between the mountain and the air.
mi senva lo nu mi vofli ne'i lo dilnu	I dream about flying in the clouds.
mi senva tu'a lo sance be lo carvi	I dream the sound of rain.
zo i te sepli lo jufra lo jufra	"i" separates sentence from sentence.
lo mi briju cu sepli lo zdani zo'ei ze'a lo cacra	My office is one hour away from my home.
lo xamsi ti ma sepli	What is the distance to the sea?
lo mikce cu setca lo jesni lo birka be la alis se gau lo nu lo xukmi cu muvdu lo ciblu	The doctor inserted the needle into Alice's arm so that the chemical got into the blood.
mi lumci lo sevzi	I wash myself.
xu lo vi sfani cu ckape	Are these flies dangerous?
le rirni pu sfasa le verba lo ka jai gau spofu fai lo palta vau lo ka na permite vo'e lo ka kelci bu'u lo zdani	The parent punished the child for breaking the plate by not allowing playing at home.
au mi te vecnu lo sfofa	I would like to buy a sofa.
mi pu sfubu lo lenku djacu lo lalxu korbi	I dived to the cold water from the shore of the lake.
au mi citka lo kokso si perli	I'd like to eat a coconut, no, pear!
mi pu cusku zoi gy.hello, friends!.gy. si zoi gy.hello, kids!.gy.	I said "Hello, friends!", ehm, no, "Hello, kids!"
mi si'a pu vitke le tcadu i sa'u go'i ca lo drata nanca	I also visited the city (just in another year).
mi nelci lo finpe si'a nai	But i like fish.
si'au le fetsi cu xebni do	It seems, she hates you.
si'au le ctuca pu co'u pacna	It seems, the teacher was disappointed.
lo stati cu kakne lo ka zukte lo zabna i ku'i lo stati cu mo'a si'e lo se gugde	Smart people can do nice things. But they represent a too small fraction of citizens.
lo pi mu si'e be le plise cu fusra	Half of the apple is rotten.
mi nelci lo si'o xunre	I like the color red.
le verba ca kakne lo ka cadzu vau si'u lo rirni	The child is able to walk now with the help of parents.
mi kakne lo ka punji si'u nai	I can put it myself.
le nakni pu ca'o siclu lo cladu	He was whistling something loud.
ti me lo sicni poi jdini loi turni	This is a coin issued by French government.
mi pu cpacu lo ci sicni poi rupnu li pa	I got three coins one dollar each in value.
mi pu na te sidbo do lo ka ka'e xendo mi	I had no idea of how kind to me you can be.
do kakne xu lo ka sidju mi lo ka tadni lo cmaci	Could you help me in studying math?
xu le smani ca'o damva'u lo sigja	Is the monkey smoking a cigarette?
i la alis pu dasni lo silka pastu	Alice was wearing a silk dress.
lo silka be lo ankabuta ka'e tsali	Spider's silk can be durable.
e'o ko te cpacu lo silna mi i lo silna be lo sodna cu cidja	Please, pass me the salt.
mi te simlu fi do fe lo ka se la'u li du'e tadni	It seems to me that you are studying too hard.
lo nu troci pu simlu lo ka na sarcu	The attempt seemed to be unnecessary.
lo skapi be le ninmu pu simsa lo snime lo ka blabi	Her skin was white as snow.
mi simsa lo'e cipni lo ka zifre	I am free as a bird.
do simsa fi so'i da fe lo mi mensi	You are a lot like my sister.
lo mi pendo mi simsa lo ka xabju ma kau i lo mi pendo mi jibni lo ka xabju ma kau	My friend and I live in similar apartments. My friend and I live nearby.
do ce mi simxu lo ka prami	You and I love each other.
ko na terpa lo since	Don't be afraid of snakes.
no prije cu se sinma lo se gugde be lo me vo'a moi	No wise man is respected by inhabitants of his own country.
li no sinso li pai	0 is the sine of "pi" radians.
fi lo karce e lo cadzu fa lo xunre gusni cu sinxa lo nu ei co'u muvdu	For cars and pedestrians red light is a sign that they should stop.
lo verba ca'o sipna	The child is sleeping.
lo dargu cu sirji lo snanu ce lo berti	The road goes straight from the south to the north.
mi sisku lo ka te ciska vau lo nenri be lo nilce	I'm searching in the furniture for something that one can write on.
ko sisti lo ka bebna tavla	Stop babbling!
lu le mamta pu'o tsuku le zdani li'u fi mi te sitna la alis	"Mother is not yet at home", I quoted Alice.
lo tadji be lo nu zbasu lo poi tai kukte vau stasu cu sivni mi	How to make such a tasty soup is a secret to me.
mi pu te vecnu lo tordu skaci	I bought a short skirt.
ti skalera ci jarki	These are stairs with three narrow steps.
lo skami pe mi cu spofu	My computer is broken.
lo skapi be lo cnebo be mi cu xunre	The skin on my neck is red.
le dacti cu skari lo xunre	It is colored red.
le flora cu skari lo tsani mi	To me the flower has the color of the sky.
le gidva pu skicu fi mi'a fe lo nu mi'a cliva ca lo lerci vau lo nu lo aftobuso pu'o tsuku	The guide explained to us that we would leave later in that the bus hadn't yet arrived.
mi pu skicu lo cinri lisri lo mi panzi	I told an interesting story to my child.
ai mi se marce lo skiji be lo djacu	I am going to water ski.
ei mi cikre lo skiji be lo djacu bei ti	I should repair runners of this water sled.
mi pu zgana lo skina be lo crida	I watched a movie about magical beings.
ti skori bi da	This cable consists of 8 filaments.
ta skori lo jinme	That is a metal cable.
lo skuro be lo dertu cu ganra	The trench in the ground is wide.
mi na se slabu la kevin	I'm not familiar with Kevin.
la alis cu slabu mi lo ka jukpa lo kukte torta	Alice is familiar to me in cooking tasty cakes.
zoi zoi.sla.zoi slaka la lojban	"sla" is a syllable in Lojban.
lo slami pu jai rinka lo nu lo mi xance cu cortu	The acid made my hand hurt.
mi zgana lo nu lo mi xa mei slanu karce cu mutce vlipa zmadu lo mi laldo karce	I notice that my 6-cylinder car is much more powerful than my old car.
i lo limxone cu slari so'e remna	Lemon is sour to most people.
lo ladru cu sutra lo ka slari	Milk turns sour fast.
lo vi dakli cu slasi	This bag is plastic.
lo ladru mo'u dunja gi'e ca sligu	The milk froze and is now solid.
lo gerku pu jersi lo jatna fau lo ka jai gau slilu lo rebla be vo'a	The dog followed its master, wagging its tail.
lo bombila pu slilu lo snidu lo ka te gusni lo xunre ce'o lo blanu	A light bulb was flickering every second changing from red to blue light.
lo re nanla pu slilu fi lo ka bajra se ka'a ce'o te ka'a	The two boys were running to and fro.
lo sliri cu se pilno fi lo ka zbasu lo sacki	Sulfur is used for making matches.
ko palpi lo sluji be lo birka be mi	Touch and feel the muscle of my arm.
ai mi co'e lo tamca ce lo sluni	I'm going to have a tomato and an onion.
lo vi stasu cu se vrusi lo sluni	This soup tastes of onions.
lo mlatu mo'u kavbu lo smacu	A cat has caught a mouse.
mi na birti lo se smadi be mi bei lo tcima	I'm not sure in my guess about the weather.
mi smadi lo nu mi'o ba ze'u ei cadzu	I guess you and I will have to walk for long time.
do e'o smaji	Please, be quiet.
lo xamsi cu simlu lo ka smaji ti	The sea looks quiet in sound from here.
mi smaka lo tasta be lo najnimre	I taste the taste of the orange.
mi smaka lo najnimre	I taste an orange.
mi smaka lo titla	I feel something sweet.
lo boske cu culno lo smani	The forest is full of monkeys.
mi fliba lo ka tolcri lo smoka pe mi	I can't find my socks.
ko citka se pi'o lo smuci	Eat with a spoon.
ma lojbo smuni zoi sy.hola.sy. poi spano	What is the Lojban for Spanish "hola"?
mi pu te smuni zoi zoi.y.zoi lo nu mi na birti	By saying "y" I meant that I wasn't sure.
la jasmin pu smusku lo jitfa do	Jasmine lied to you.
la kevin pu smusku lo nu do nitcu lo te sidju be fi mi	Kevin said that you need my help.
mi pu snada lo ka gasnu tu'a lo fagri vau lo ka jai gau mosra lo grana lo grana	I succeeded in producing fire by rubbing one stick against another.
lo mi pendo cu xabju fi'o se snanu ti	My friend live to the south of this place.
lo nu mi pu bajra cu snidu li pa mu	I ran in 15 seconds.
lo snime cu lenku	The snow is cold.
lo cirla cu snipa lo moklu be mi	The cheese sticked to my mouth.
mi pu citka lo snuji be lo rectu bei lo nanba	I ate a bread sandwich with meat inside.
mi'o snura lo ka se gunta lo bramlatu	We are safe from a possible attack of big cats.
lo ka darxi la alis pu to'e snuti la kevin	It was deliberate on the part of Kevin to hit Alice.
lo ka srera pu snuti lo lanli	The error happened accidentally on the part of the researcher.
so tadni ca catlu do	There are 9 students looking at you.
so'a lo prenu ca zukcfu no da	Almost all people are idle now.
le se gunka se la'u li so'a mulno	The work is almost done.
so'e lo prenu cu nelci lo plise	Most people like apples.
so'i lo prenu cu pindi	Many people are poor.
mi pu tavla so'o lo prenu	I talked to several people.
so'u prenu ca zvati le zarci	There are a few people now in the store.
ti stasu lo sobde	This is a soya soup.
la natri'um cu sodna	Sodium (Na) is an alkali metal.
mi pu pinxe lo sodva be lo bisli kruji	I was drinking an ice cream soda.
lo solji cu kargu	Gold is expensive.
lo letri te jorne poi lo solji cu sefta se la'u li rau xe benji	Electrical junctions with gold surfaces are good transmitters.
ti solri lo so'o barda planeta	This is a home star of several big planets.
xu do mo'u sombo lo tsiju lo dertu	Have you sown the seeds in the ground?
ti se sonci pa ki'o ji'i da	This is an army of approximately 1000 soldiers.
ei mi klama lo sorcu be lo cidja	I should go to a food store.
xu lo sorcu be lo datni cu akti	Is the data store active?
ra pu jai gau farvi fai lo sorgu te zu'e lo ka jai gau citka lo jipci	He was growing sorghum to feed chickens.
mi sorta lo ka gleki	I'm sort of happy.
mi pu lebna so'o lo sovda be lo jipci	I took several hen eggs.
mi se spaji lo nu do kakne lo ka zgipli lo tabra	I am surprised that you can play the horn.
le ninmu cu spali lo xadni lo cakla	The woman polished her body with a chocolate.
xu le ninmu cu spano	Is she Spanish?
le spati cu banro	The plant is growing.
lo speni be mi cu se jibri lo ka mikce	My spouse works as a doctor.
ko dunda fi mi fe lo spisa be lo plise	Give me a piece of an apple.
tu spita lo verba lo vidru te bilma	That is a hospital treating children for viral diseases.
lo molki cu spofu lo ka cupra lo purmo	The mill is broken and is not producing the flour.
le jbama pu spoja lo pagbu	The bomb exploded into pieces.
mi pu spuda lo se retsku lo ka spusku zo je'u	I responded to the question by replying "Yes."
le prenu pu spuda lo se friti be le fetsi lo ka cmila	The person responded to her offer with laughter.
le skami na spuda	The computer is not responding.
au la jasmin ba spusku zo je'u mi	I wish Jasmine replies "Yes" to me.
mi pu sputu lo tcati lo kabri lo jubme	I spit some tea from the cup onto the table.
lo grana cu simlu lo ka sraji mi	The rod seems to be standing vertically from my position.
mi pu sraku lo mi stedu	I scratched my head.
xu lo va nixli cu sralo	Is that girl Australian?
e'o do ciska lo srana be lo fatci se lifri be do	Please write about related to your real experience.
xu lo nu do litru cu srana lo jibri be do	Is your journey a business trip?
lo bakni cu nitcu lo srasu	Cows need grass.
mi pu srera lo ka cuxna ma kau noi speni mi	I made a mistake in choosing my spouse.
mi pu srera lo ka klama la madrid	I made a mistake by going to Madrid.
mi sruma lo nu racli vau lo nu ca'o smaji	I think it'd be rational to continue keeping silence.
lo ckule cu se sruri lo cmana joi lo lalxu ro korbi	The school is surrounded by mountains and lakes from all sides.
ko stace mi lo ka pu cusku lo se du'u do pu zukte ma kau	Be honest with me in saying what you did.
sei mi stace mi na djuno	Frankly, I don't know.
sei mi stace na vajni mi	Frankly, it's not important to me.
au lo stagi stasu	I want a vegetable soup.
lo vi genja cu stagi lo patlu	This root is a vegetable of potato plant.
mi se cinri tu'a lo jungo staku	I have an interest in Chinese ceramics.
mi te mukti lo ka stali vi ze'a lo djedi be li ci	I am going to stay here for three days.
lo cribe cu cpare lo stani be lo clani tricu	The bear climbs up a trunk of a high tree.
le xirma pu jundi stapa lo bisli lo sufti	The horse carefully stepped on the ice with her hoofs.
mi pu stapa se ka'a le cripu	I stepped to the bridge.
i mi pu citka lo stasu be lo dembi ce lo silna	I ate a bean soup with salt.
ra stati lo ka zbasu lo bambola	She has talent for making dolls.
le nakni pu steba lo nu la alis di'i pante	He was frustrated of Alice's regular complaints.
fi lo jmive fa lo remna cu se steci lo ka pilno lo xislu	Among living beings, only humans use wheel.
lo stedu be lo verba cu glare	The child's head is hot.
ti stela lo vi tanxe lo ka te setca lo mapti ckiku	This is a lock for sealing this box; a suitable key is to be inserted into it.
lo te kojna be fi ti cu stero li pa	The vertex of this cone subtends 1 steradian.
la amerik cu stici la afrik ti	America is to the west of Africa when viewed from here.
da'i do stidi tu'a ma noi gusta	What restaurant would you recommend?
lo se stidi be le prenu pu du lo nu daspo lo dinju	Her proposal was to destroy the building.
i ro lo linji ka'e stika lo ka clani ma kau vau ro da	Any line segment can be changed in its length to any degree.
e'a do jai gau muvdu fai lo stizu ti gi'e zutse	Feel free to move the chair here and be seated.
ra stodi lo ka jinvi ma kau	He is stable in is views.
lo stomaxu be mi cu culno	I am full.
lo nurma zdani pe mi cu stuna lo tcadu zdani ti	My rural house is to the west of the city apartment when viewed from here.
lo stura be lo dinju cu pluja	The building has a complex structure.
ma stuzi lo spita	Where is a hospital?
lo speni be mi bei fa la alis cu xebni lo birje i je su'a ro ninmu cu xebni lo birje	Alice, which is my wife, hates beer.
mi nelci lo ninmu y ju'e su'a nai la alis	And that shows that all women hate it. I like women ... Alice in particular.
su'e re prenu ca zvati le dinju	There are at most two people in the building.
li pa ci su'i mu du li pa bi	13 + 5 = 18.
su'o ci prenu pu cliva le zdani	At least three people left the building.
su'o prenu ca jundi	At least one person is attentive now.
mi pu xagji se la'u li su'o	I was hungry to some degree.
lo su'u mi tadni vau be lo pruce cu nandu	My learning is hard process.
lo nu catlu lo pindi vau be lo se lifri pu cizra	It was a strange experience to look at the poor man.
le grute cu sudga lo jisra	The fruit is dry of juice.
ei do lasna lo cutci lo sufti be lo xirma lo dinko	You should fit the shoe to the horse's hoof with nails.
mi pu suksa lo ka co'a cikna	I suddenly waked up.
li bi sumji li mu li ci	8 = 5 + 3.
mi sumne lo panci be lo flora	I smell the scent of flowers.
mi sumne lo flora	I feel a flower scent.
zo mi sumti lo ka dunda vau zo fi	"mi" is the third argument of the verb "dunda".
lo sunga cu se panci lo carmi	Garlic gives off a strong odor.
lo sunla be lo lanme cu xutla	Lamb's wool is soft.
mi surla lo ka vreta lo sfofa	I relax myself by lying on a sofa.
la alis pu sutra lo ka punji lo botpi lo tanxe	Alice was fast enough in putting the bottle into the box.
ta du lo mi'ai aftobuso vau xu	Is that our bus?
ta'a lo nobli ma se zvati lo sivni kumfa	Pardon for interrupting, but where is the toilet?
mi ta'e citka lo plise	I used to eat apples.
lo verba ta'e ze'i co'a tatpi	Children tend to quickly get tired.
ta'i ma do pu tsuku ti	How did you get here?
ta'o do nanca ma	By the way, how old are you?
ta'o nai mi platu lo ka vitke la moskov de'i li jy dy re	Back to the point, I'm planning to visit Moscow on Tuesday.
lo kolme cu marji lo tabno	Coal consists of carbon.
lo xanto cu bacru lo simsa be lo sance be lo tabra	Elephants produce sounds similar to trumpet.
lo nu jai gau glare cu tadji lo nu jukpa lo sovda	Heating is how you cook an egg.
mi tadni lo cmaci	I study math.
le kosta cu tagji le verba lo ka bekpi se pagbu	The coat is tight on the child in its back part.
la kevin cu zukte ro da tai i ja'e bo mi jimpe no de	Kevin does everything in such a way I can't understand anything.
ba zi lo nu lo vorme co'a kalri vau le nakni pu klama lo nenri tai lo nu mi'a ca'o denpa tu'a le nakni	As soon as the door opened, he got in as if we were waiting for him.
ai mi klama fu lo taksi	I'm going to take a taxi.
mi pu talsa le nakni lo ka facki lo danfu	I challenged him in finding the answer.
mi na nelci lo tasta be lo tamca	I don't like the taste of tomatoes.
mi pu darxi lo tamji be mi se pi'o lo mruli	I hit my thumb with a hammer.
do tunba mi lo ka patfu be lo patfu	You are my cousin since we have the same paternal grandfather.
ne'a lo tanbo pu sanli fa lo nixli noi lo flira zo'u darsi cisma	A girl with a cheeky smile on her face was standing at the blackboard.
gau ko punli fa lo tance	Put the tongue out.
li pa tanjo li pai fe'i vo	1 is the tangent of "pi/4" radians.
ra vasxu lo tanko	He smokes tobacco.
lu sutra bajra li'u cu tanru zo sutra zo bajra	"melbi ractu" is a tanru (compound verb) with seltau "sutra" and tertau "bajra".
zoi gy.drip fry.gy. tanru	"drip fry" is a tanru.
ti tansi lo salta	This is a bowl for salad.
ra pu bevri lo tanxe be lo penbi	He brought a box of pens.
lo dargu sefta cu vasru lo tapla	The road pavement contains tiles.
le ninmu pu cusku fi le nanmu fe lu ti tarbi mi na ku fi do li'u	She said to him "It's not your baby." (about her not yet born child).
xu nai pluka fa lo nu catlu lo tarci ca lo nicte	Isn't it pleasant to look at stars at night?
mi na kakne lo ka lumci lo creka lo tarla	I can't clean my shirt of the tar.
lo balnema cu se tarmi lo finpe	Whales have the form of fishes.
xamgu se tarti do fa lo ka da'i smaji	The best behaviour for you would be keeping silence.
i mi taske	I'm thirsty.
mi mutce taske lo jisra	I'm dying for a juice!
lo ka plipe ga'u lo bitmu pu tasmi lo nu mi pu tsuku lo purdi	Jumping over the fence, this is how l got into the garden.
lo tasta be lo nanba cu titla	The bread has a sweet taste.
mi tatpi lo nu do so'i roi pante	I'm tired of your numerous complaints.
ra se tatru lo barda	She has big boobs.
ko smaji ca lo nu mi tavla la alis fo la lojban fi lo nu prami	Keep silence when I'm talking to Alice in Lojban about love.
lo vi sunla kosta cu taxfu lo zvati be lo cmana gi'e bandu fi lo nu lenku	This fur coat is used by those who are in mountains and protects from cold.
ra se ke xlali tcaci lo ka batci lo jgalu	He has a bad habit of biting his fingernails.
lo ralju tcadu be lo bu'u gugde cu darno ti	The main city of this country is far away from here.
ti tcana lo trene	This is a train station.
mi pinxe lo tcati be lo crino pezli	I'm drinking tea brewed from green leaves.
mi poi tcemi do barda	I am big compared to you.
lo bratu carvi cu tcena fo ti fe lo drata gugde lo vlile	The violent hail spreads from here to another country.
lo nu lo jbari cu xunre cu tcica mi lo ka pensi lo nu to'e se ckape lo ka citka le jbari	The red color of the berry misled me into thinking that it's safe to eat it.
mi mo'u tcidu lo se ciska le bitmu	I have read what is written on the wall.
le fetsi pu tsuku mo'u le se tcika	She arrived on time.
mi tsuku ba'o le se tcika	I arrived in time.
li cy pa ci tcika lo nu ei mi'o cliva	1 pm is when we should leave.
li cy so my ci no tcika lo nu lo zarci co'a akti	Shops start working at 9:30
li cy pa no my mu sy re ze tcika le nu le jakne co'a vofli vau la nipon	10:05:27 (Japanese timezone) is when the rocket started the flight.
lo bangu be lo cecmu cu ro roi vajni tcila le cecmu	The language in a society is always its important detail.
xu do pu'i smaka lo sanso be lo tcilokoiotli	Have you ever tasted pumpkin sauce?
lu ma tcima la moskov ca lo cabdei li'u lu lo solri li'u	"What is the weather today in Moscow?" "It is sunny."
ma tcini lo nu do pu farlu	How did you fell down (what were the circumstances of your falling)?
ma tcini lo nu pilno	What are the terms of usage?
lo nu tadni lo saske poi lo no'a na nelci cu cizra tcini	Studying a branch of science that you don't like is a crazy situation.
lo vi sinxa cu tcita lo valsi lo ka cnino	This symbol labels words as being new.
mi pu te vecnu lo karce lo mi pendo	I bought a car from my friend.
va'i lo mi pendo pu vecnu lo karce mi	In other words, my friend sold a car to me.
le prenu pu cusku da te be'i mi	He said something to me.
le za'u mei ba'o pilno lo minji pe te fi'e lo nu cpacu lo ctile	They no longer use machines created to get oil.
mi pu bajra te ka'a le za'u mei	I ran away from them.
lo fragari cu se nelci mi te rai lo jbari	Out of berries, I like strawberries most.
le prenu cu gunka te zu'e lo ka co'u morji	He works in order to forget.
lo vi foldi cu mitre te'ai re li pa no no	This field is 100 square meters.
li te'o te'a vei ka'o pi'i pai ve'o du li ni'u pa	e^(i × π) = -1.
lo cacra be li ci cu temci lo nu mi mo'u cliva lo dinju vau lo nu lo mamta mo'u tsuku le dinju	Three hours passed from the time I left the building till the time the mother arrived at it.
le nakni cu tende lo ka smusku lo jitfa	He tends to lie.
li so tenfa li ci li re	9 is the exponential result of 3 to the power 2.
lo pilka be lo tricu cu se tengu lo ka rufsu	The rind of the tree has a rough texture.
ti terdi lo remna	This is the planet of humans.
mi terpa lo nu lo mamta cu viska ti	I'm afraid that my mom will see this.
lo vi tcana cu terto lo bitni be li bi lo ka vasru	This network station stores 1 Terabyte of data.
ma jdima ti	What is the price of this?
ko stali ti	Stay here.
ti'a do karce	There is a car behind you.
ti'e ba carvi	They say it will rain.
ti'e le prenu cu zabna mikce	She is said to be a good doctor.
le za'u mei cu tigni lo ka sutra dansu vau lo tadni	They are performing a fast dance before students.
lo vi tanxe cu je'a tilju lo ka gau muvdu re'o lo loldi	This box is really heavy in dragging it on the floor.
mi tinbe lo te minde do	I obey your command.
lo tanxe cu marji lo tinci	The box is made of tin.
le falnu cu tinsa lo pinta lo brife	The sail is rigid in horizontal direction against the wind.
mi pu tirna lo sance be lo palta poi ca'o porpi	I heard the sound of a plate breaking.
lo solji ne se mau lo tirse cu tilju	Gold is heavier than iron.
tisna lo ka jgira	He is filled with pride.
lo badna cu titla mi	The banana tastes sweet to me.
ti ca'o tivni lo skina la internet lo mi zdani skami	This camera is streaming video via the internet to my home computer.
ma nuzba lo tixnu be do	How is your daughter?
lei verba to lei rirni pu zvati lo zarci toi pu klama lo bartu	The children (the parents were at the store) went outside.
mi to'e ri'a nai snada	Despite that, I succeeded.
to'e cafne fa lo nu carvi bu'u ti	It rains here seldom.
mi to'e nelci lo perli	I hate pears.
da pu renro lo rokci to'o le bitmu	Someone threw a stone from the direction of the fence.
to'u mi na djuno lo danfu	In short, I don't know the answer.
to'u nai mi cliva ca lo lamji vanci	In detail, I leave this evening.
ti toknu lo cidja	This is an oven for cooking food.
tu toknu lo mudri	That is a wood burning stove.
mi pu tolckire le ninmu lo ka tarti lo xlali	I felt resentful of this lady's bad behavior.
mi pu tolcri lo penbi lo va kumfa	I found the pen in that room.
mi zgana lo tadji be lo nu lo toldi cu vofli	I observe how butterflies fly.
lo du'u la kevin na xagji cu tolna'e lo du'u la kevin pu citka lo torta	The fact that Kevin is not hungry is the evidence that he ate the cake.
tolna'e lo du'u mi na ba jinga	It's clear that I won't win.
lo minji cu tolpo'u	The machine is functional.
mi pu tolpro lo pendo lo ka klama lo skina dinju	I accepted my friend's proposal to go to the cinema.
so'i pendo cu tolrinsa la alis	There were many friends seeing Alice off.
do simlu lo ka toltinsa lo ka tarti ma kau vau lo se cpedu be lo se prami be do	You seem to be flexible in your behavior under requests of your loved one.
e'o do tolxanka	Please, calm down.
mi'a pu tolycladu tavla	We talked quiet.
e'o tolycladu	Please, be quiet!
lo bu'u purdi cu tolycladu	This garden is a quiet place.
le minji cu tolycladu lo bartu	The machine has a soft sound when listening from the outside.
tolzdi se cau lo zgike	It's boring without music.
mi se tolzdi	I'm bored.
lo cipni ta'e bacru lo tonga be lo barda	The bird produces a high pitch.
lo bakni cu bacru lo tonga be lo cmalu	Cows produces low pitch.
lo vi uenzi cu tordu lo ka se pagbu lo xo kau valsi	This text is short in the number of words.
mi mo'u jai se torni lo tornozelo	I twisted my ankle.
lo djacu pu lamji lo tornozelo be ra	The water reached her ankles.
ti pu torta lo grute e lo kruji e lo nanba	This was a cake made of fruits, cream and bread.
do traduki zoi gy.yay, hello!.gy. ma noi lojbo	How would you translate "Yay, hello!" to Lojban?
mi pu traduki lu coi ui li'u noi lojbo zoi gy.yay, hello!.gy. noi glico	I translated Lojban "coi ui" to English as "Yay, hello!"
mi traduki lo glico lo lojbo	I translate from English to Lojban.
la alis cu traji lo ka clani vau lo nixli pe lo vi ckule	Alice is the tallest among girls of this school.
lo vacri cu vasru lo kijno e lo trano	The air consists of oxygen and nitrogen.
le taxfu cu tarti lo ka pinta	The dress is strained in horizontal direction.
ti trene mu da	This train consists of 5 cars.
so'i da trene lo kumte la silka dargu	There are many camel caravans on the Silk Road.
lo cribe cu kakne lo ka cpare lo tricu	A bear can climb a tree.
lo jibri cu trina mi lo ka mi zifre lo ka cliva lo briju ca lo nu mi djica	The job attracts me in that I may leave the office when I want.
lo karce cu trixe lo tricu lo canko	The car is behind the tree when viewed from the window.
mi ba troci lo ka cpare lo tricu	I will try to climb the tree.
lo troci ku po'o cu snada i ku'i lo troci po'o cu fliba	Only the one who tries succeeds. But the one who only tries fails.
do tsali lo ka lafti lo tilju	You are strong in lifting heavy objects.
lo tsani be lo xamsi cu klina gi'e banli	The sky in the sea is clean and magnificent.
lo vi cidja cu culno lo tsapi be lo cpina	This food is rich in hot spices.
ti tsiju lo manti lo mamta	This is a fertilized cell producing ant queen.
lo tsani cu tsina pe'a lo galtu lo tarci	The sky is a high "pedestal" for stars.
mi tsuku lo xotli lo ralju klaji	I arrived at the hotel via the main street.
mi kakne lo ka tsuku lo cmana	I can reach the mountain.
lo nu mi tsuku pu spaji le za'u mei	My arrival surprised them.
u'e cai tu mo	Oh my, what is that over there?
mi djica tu'a lo plise	I want an apple. I want to do something with an apple (probably, to eat it).
mi cadzu ka'ai le gerku i je ba tu'e mi ba jukpa lo nanba i ja ca bo mi lumci le kumfa tu'u	I will walk with the dog. And then I will either cook the bread or clean the room or doth both at the same time.
tu'o sluni cu zvati le patxu	There is a mash of onions in the pot.
lo vi ponjo se sanmi cu tubnu lo rismi lo finpe sovda	This Japanese meal is a tube of rice with caviar as its filling.
mi tugni do lo nu lo vi purdi cu melbi	I agree with you that this is a beautiful garden.
lo tujli ba zi se flora	The tulips will bloom soon.
ti tumla lo drata gugde	This is a land of another country.
do tunba mi lo ka se mamta gi'e se patfu	You are my sibling since we are born from the same mother and father.
xu lo tunka cu narju	Is copper orange?
ra pu tunlo	He made a swallowing movement.
lo dakfu cu tunta lo tuple be mi	The knife is poking my leg.
je'u ma'a se tuple vo da	We actually have four legs.
ra turni lo bu'u gugde	He governs this country.
lo vlaste cu plixau tutci lo nu tadni lo bangu	Dictionary is a useful tool for studying languages.
lo tutra be lo manti cu zenba	The territory controlled by ants is extending.
coi lo jbopre u lo certu	Hello, Lojbanists (whether or not you are experts).
u'a sinxa lo nu mi pu drani	Aha, that's a sign that I was right.
u'a nai la rob pu zabna gerku	Snif, Rob was a good dog.
u'e le lalxu cu je'a melbi	Wow, the lake is really beautiful.
u'e nai lalxu	So what? It's just a lake.
u'e lo za'u vi jbari cu je'a kukte	Wow, these berries are indeed tasty.
u'i lo mlatu cu troci lo ka kavbu lo rebla be vo'a	Ha-ha, a cat is trying to capture its tail.
u'i nai mi pu tirna lo do xajmi lisri	Boring, I heard your funny story.
u'o mi do ba jai gau snura	I'm coming to your rescue!
u'o cu'i xu mi zifre lo ka stali	Erm, may I stay here?
u'o nai mi na klama lo nenri	Oh no, I'm not going to enter.
u'u mi pu srera	Sorry, I made a mistake.
ua nai ma smuni lo se cusku be do	Huh, what's the meaning of your words?
ua le penbi cu nenri le tanxe	Oh, the pen is inside the box.
ue do xa'o zvati ti	Hey, you are already here!
ue cu'i do ca'o sipna	Well, no surprises, you are still sleeping.
ue nai ro da cu prane	Everything is perfect, just as I expected.
mi jinvi lo du'u lo vi uenci be lo nu farvi fa le bangu cu mutce lo ka vajni	I think that these documents containing the development of the language are very important.
ti uenzi lo vajni nu fasnu	This is a text about important events.
ui mi pu penmi le fetsi zu'e mi	Yay, I had a meeting with her.
ui nai mi fliba	Alas, I failed.
lo ultime be lo te jivna ba cinri ba'a	I expect the final part of the competition interesting.
uo mi facki lo danfu	Voila, I found a solution!
